name,num_rows,num_cols,nnz,avg_nnz_per_row,min_nnz_per_row,max_nnz_per_row,std_dev_nnz_per_row,avg_nnz_density_per_row,min_nnz_density_per_row,max_nnz_density_per_row,std_dev_nnz_density_per_row,K,best_num_partitions,best_max_bucket_width,autotuning_time(s),exe_time_hyb(ms),exe_time_naive(ms),speed_to_naive
dw1024,2048,2048,10114,4.9384765625,3,8,0.5059451468669144,0.0024113655090332,0.00146484375,0.00390625,0.0002470435287436,32,1,4,16.042843618430197,0.00651264,0.007813,1.19967
Kaufhold,8765,8765,42471,4.845521962350257,1,28,2.2805718985566497,0.0005528262364347,0.0001140901312036,0.0031945236737022,0.0002601907471256,32,1,8,24.71485873637721,0.0104755,0.011274,1.07623
odepb400,400,400,399,0.9975,0,1,0.0499374608885954,0.00249375,0.0,0.0025,0.0001248436522214,32,2,1,7.434715948067605,0.00544768,0.005673,1.04136
sherman5,3312,3312,20793,6.278079710144928,1,21,6.744000925741329,0.0018955554680389,0.0003019323671497,0.0063405797101449,0.0020362321635692,32,1,8,12.558133187238129,0.00740352,0.008141,1.09961
Pres_Poisson,14822,14822,715804,48.29334772635272,18,50,5.116564125464909,0.0032582207344725,0.0012144110106598,0.0033733639184995,0.0003452006561506,32,1,16,80.84892580099404,0.0485888,0.045722,0.940999
cage9,3534,3534,41594,11.76966610073571,3,23,3.751872130533055,0.0033304091965862,0.0008488964346349,0.0065082059988681,0.0010616502916052,32,1,4,27.183257412165403,0.00903168,0.008991,0.995496
Hamrle2,5952,5952,22162,3.723454301075269,2,5,1.3972903513116368,0.0006255803597236,0.0003360215053763,0.0008400537634408,0.0002347598036477,32,1,2,16.420657804701477,0.00914432,0.009236,1.01003
CurlCurl_2,806529,806529,8921789,11.061956854620233,4,13,0.9216130392992046,1.3715510359355002e-05,4.959524084068893e-06,1.61184532732239e-05,1.142690516149084e-06,32,1,32,147.9658433510922,0.675942,0.752384,1.11309
md2010,145247,145247,700378,4.821979111444643,1,68,3.3310154658264044,3.319847646729118e-05,6.884823782935276e-06,0.0004681680172395,2.2933454500446856e-05,32,8,8,65.71797847794369,0.100526,0.100434,0.999085
lock3491,3491,3491,160444,45.959323975938126,0,113,12.954277216297031,0.0131650885064274,0.0,0.0323689487252936,0.0037107640264385,32,2,16,37.75458933459595,0.0144794,0.01833,1.26594
cage13,445315,445315,7479343,16.795623322816432,3,39,5.128391701678444,3.7716275721267936e-05,6.736804284607525e-06,8.757845569989783e-05,1.1516323729671008e-05,32,1,16,53.34339387668297,0.666511,0.621404,0.932324
